Gene,Annotation1,Annotation2,Annotation3,Annotation4,Annotation5,Annotation6,Annotation7,Annotation8,Annotation9,Annotation10,Annotation11,Annotation12,Annotation13,Annotation14,Annotation15,Annotation16,Annotation17,Annotation18,Annotation19,Annotation20
gene3,0.6699076257056555,0.1430302055190149,0.932976188128097,0.944900345380095,0.4798621271758764,0.33293871775479644,0.9605719945887582,0.9337019212070583,0.12227331134602282,0.03637861085510241,0.03547958485735725,0.31857311465601323,0.1777225821421824,0.11414695173843015,0.6731233810527015,0.2090170652073865,0.10163070690541032,0.839158663251155,0.7106099735984037,0.3512481992125307
gene3,0.3433779451418416,0.3497049009155099,0.6388650328267735,0.2834552081321572,0.8759355520963633,0.8445420208366307,0.018284264910623294,0.00966004066475501,0.5575272780676065,0.6768452484716787,0.05159284039524725,0.144155037219159,0.3490303999064098,0.7146314368279971,0.570025648608267,0.836534308041271,0.34407110534626995,0.9503028113983032,0.807636599316279,0.7477390106265273
gene3,0.7040135530281808,0.6293429809314853,0.7030040464985312,0.7323774679899243,0.5338634619464903,0.2946649562076965,0.36201536947714186,0.7009696693034458,0.5293318240908115,0.2319858714391696,0.9267416287295652,0.034810546676237286,0.48407158896392943,0.9199420327415547,0.8294108601100096,0.3537664679418838,0.6437948052966082,0.02944588394992187,0.3998167905505615,0.29183129226620186
gene3,0.14015629337450486,0.020228048215750305,0.24269860711587177,0.8513680631403171,0.44803803130180264,0.019951553696621604,0.49789427619432824,0.4197207922842723,0.38501721153439217,0.887042189846562,0.10706534096582265,0.6611016656440261,0.9653928363974749,0.03820086108575127,0.17593834935225128,0.678228975034732,0.38536295896581363,0.2153135121849643,0.4452352078762867,0.8038923203045214
gene3,0.9617596101402599,0.49818157206566394,0.48975689112294507,0.12285216481643102,0.5286818358428468,0.8613538016624649,0.19536672060657745,0.3900510085568638,0.23581364826259088,0.19555602529592764,0.12336094442863443,0.22084478460492873,0.35309283091307453,0.5917433522745765,0.44461923566415995,0.636708836965412,0.8265760178380591,0.17984670603980446,0.43365025055087425,0.3407886718824005
gene3,0.3093816902338298,0.8767189032516552,0.4354864134590378,0.1465182195981226,0.6130965894561469,0.6197051763536734,0.7306283338433882,0.26608676767552164,0.965967558866578,0.5676400336160216,0.4965376745757587,0.9319735423920742,0.9813017341825544,0.34373076538704694,0.13441632458267416,0.14549563203924198,0.5458477331003396,0.5234169472119844,0.5974962634894351,0.818810855801056
gene3,0.7603355909621162,0.908816786191486,0.43761011689965534,0.6176530042011223,0.6494170973207503,0.9355533094009193,0.1214654889451463,0.1350814382913954,0.6638070600297901,0.149407534803342,0.5446205634884779,0.6456582068664609,0.21158408858133204,0.22266332090324448,0.21383931572120007,0.2643523717993095,0.1880611530999543,0.46737389019204256,0.4039587683863617,0.5835646392560508
gene3,0.5910425802729894,0.7501337851154373,0.9163711903306211,0.770129826692403,0.7608970234874423,0.6598940796527919,0.6601906248723033,0.6163960060726903,0.07083191686846824,0.22116443574651157,0.41071585256605003,0.22571071278060484,0.242889566416166,0.11121924591171184,0.6617604453475517,0.4687374505710741,0.1179847710095917,0.31563465147171976,0.6603762534326364,0.6700197668574893
gene3,0.9194049500143427,0.6027033221736067,0.31973621378463957,0.79572777413795,0.3058968270767496,0.06923679732951038,0.9769818684721184,0.8540766391454641,0.16051270237509696,0.5672602830052944,0.03117623765253552,0.3760703077724683,0.3976757399144282,0.3272733165199624,0.6558984448133633,0.9602351066611462,0.7872331418901152,0.5181668307136111,0.5700724091736602,0.928840653148533
gene3,0.24792091377894487,0.2107234388893633,0.5080706641656423,0.7875465978965545,0.17070100709611502,0.8760011753980973,0.2923569371837501,0.4181753223364225,0.8648450419197995,0.9050703456111727,0.7641445918086955,0.7831226470859196,0.39213565568984676,0.18649401574002022,0.8057766634492477,0.3207990658792921,0.08777721848976605,0.9691728378169822,0.85798820430862,0.9045923096229657
gene3,0.10623017362679965,0.09064647111374691,0.12388956736249712,0.25090439324646774,0.3897243694596071,0.7402216627027113,0.5673219011667031,0.6319277231798047,0.28589002783011874,0.5323801142089583,0.6132549741236428,0.617723252957689,0.9666684282431334,0.8039423485995755,0.3176242279695406,0.8373070207375167,0.24636496946180386,0.45107819163638196,0.944691410836847,0.9575809395456518
gene3,0.05974289077893846,0.6530881344128384,0.10650032919290142,0.3495317660306515,0.19020691824964997,0.11725890389762861,0.3320863778752292,0.7482328843373878,0.567086787690701,0.8087842339986572,0.3934956478939946,0.8193223939623054,0.13244646138420935,0.04723580289598461,0.321895721437802,0.5723454441009379,0.4899300940298331,0.5402887747019279,0.4984553956671023,0.2005673781729962
gene3,0.7531757161774782,0.9324258422409373,0.36923370008937695,0.6831232115720447,0.07898962969416123,0.48558842584376727,0.6300822915680131,0.5793473552348403,0.23887883933891485,0.5465570851541071,0.8773133335603673,0.009605493164504653,0.4844228611494107,0.6139879650788866,0.6424664326749517,0.2244698506159034,0.8129313950718241,0.01321803733008553,0.9876956524714147,0.42173723533167173
gene3,0.2101968011568821,0.6638327435933652,0.8658817319420626,0.595982621648198,0.6894614125052215,0.7558879542684678,0.2682530512243938,0.06208649344629791,0.7196731985719655,0.2341076263022266,0.37913434858977035,0.3567323481429109,0.41039692493782265,0.19119246246569133,0.044482833625157814,0.3148578239156892,0.7369131137101833,0.23009767887430888,0.167933213935337,0.060972594427671334
gene3,0.8378485976578071,0.4289673180534114,0.5344226865213504,0.48996449568005684,0.3261083616317769,0.9199911304182836,0.36818726961488846,0.7843701985345668,0.9662918504843695,0.6009483925406731,0.08142365308587907,0.8844392588401807,0.9256250263808989,0.7197439805724128,0.30794174022097287,0.6513415625110117,0.993742827357996,0.7547142499418297,0.5392020086527844,0.8842536366812442
gene3,0.7465886101619115,0.8835356114760773,0.37404775415670244,0.5427796584875797,0.12636515722397568,0.5101312381595936,0.3271307560590355,0.8207050678994948,0.5675586412167972,0.6842324691795736,0.4502846751111186,0.7102834029529512,0.9588179473953734,0.13859586707498783,0.26425696742532445,0.05408187759248673,0.7967459746661973,0.997120303379921,0.564918859677299,0.07110758026211772
gene3,0.17516261167569647,0.6960377496314538,0.117709057963158,0.11305136410664562,0.02142564729743357,0.37254699707877137,0.8379714022909482,0.9437669989256248,0.15003910420113808,0.6830746310541053,0.160947127177964,0.6001847586676852,0.39244946591837293,0.9529678498924751,0.011806224083006245,0.7612425130034084,0.3792265532675456,0.7562278164474096,0.549133570419027,0.4593820563840677
gene3,0.02036937556791385,0.46816544826160045,0.9895176476483833,0.08643377838895616,0.9983978558821135,0.3263406428596045,0.5910658912282858,0.351861269467557,0.34149170000398066,0.07512546206427817,0.5036728829310552,0.4419902065871132,0.13918189871010012,0.6176941975770747,0.11202142152648698,0.588314388592444,0.5786866153522272,0.9588958871678837,0.4467474324418056,0.5528198160428414
gene3,0.684761315381565,0.6244625451456449,0.45142778341713297,0.28967046103910454,0.2658579235319506,0.24230752027189284,0.7867041244207199,0.19609670099612164,0.17974095660758338,0.6267425526791535,0.7031696532110443,0.30860779044510633,0.9292869027587515,0.1319871477547404,0.10803239621415872,0.3523173326197161,0.19237254006447668,0.8392590844404512,0.7473716503280625,0.23413143969642158
gene3,0.3890026726399407,0.36031567100473727,0.8411248744263082,0.2837538343172161,0.9009252376146053,0.08548170468565464,0.02975552811351223,0.9368537224267802,0.3108490374231466,0.37767499936143767,0.9960892603969123,0.10207510643646145,0.3202139541455965,0.11100134641783077,0.622637174398557,0.6268105808322993,0.49648612993657026,0.3259409393382008,0.8648585319779631,0.916417056367532
gene3,0.3935926598977675,0.3556746495694816,0.8300133144265732,0.7083844709773102,0.6546850265194649,0.2122530180161628,0.5941829754583632,0.6652190340885559,0.08564730939561493,0.7856444122261538,0.8730169298187065,0.06442086810716552,0.6164882589226799,0.3468320568283224,0.8528270167833761,0.2146713961689488,0.23786920733287453,0.8064220781371668,0.9145136702511563,0.5147088594056435
gene3,0.2777002245583944,0.8528626499058926,0.3784432010983122,0.07477695300051113,0.565801199034891,0.7001426337843577,0.8958551298523667,0.30398295221430316,0.9388583836068587,0.4108435187040679,0.23822479121898943,0.9584018547882607,0.9063854192459853,0.3992740936021991,0.6711801589706412,0.012214365968861385,0.07495569088201626,0.6432190019542645,0.07104776912464483,0.23359136799662028
gene3,0.38901758276440723,0.5772750365163312,0.4265140704992255,0.828022774897958,0.057036021660270775,0.9357457771041259,0.13909339283635502,0.36837985668797624,0.08545466496782994,0.968157839774359,0.5909164203468937,0.6430855542611525,0.5945339696487155,0.7243585170671082,0.6924138942140903,0.9988316776475912,0.7083634826932139,0.3078928185059231,0.5858849789689589,0.9531720540901343
gene3,0.7376085556385089,0.6036553348886324,0.18489157925957944,0.4961911251359512,0.16140184139296931,0.714953266760821,0.3759788969079304,0.4125022733978231,0.2562246964382163,0.4482048136333505,0.9509124632985245,0.07956373445009324,0.37047306189942497,0.5536197564592663,0.042535691164319545,0.43067176813538577,0.50379480713957,0.6410037765629688,0.11703978913392021,0.8526626773086711
gene3,0.6133059610232924,0.8422472420091532,0.181579054754472,0.5635221732680962,0.9775278177851917,0.8677846753759293,0.269997221969428,0.5909878329606761,0.3411060062542707,0.7137740646983399,0.1512019641625728,0.5515923290113058,0.7261176283438544,0.35404885230212957,0.7962706022029518,0.1779790962254051,0.4115672113283748,0.6100901237744375,0.3200266792273978,0.9028411023827351
gene3,0.06655770687798845,0.43150654436435676,0.9094998601243024,0.5537134273154475,0.7142256274612218,0.9621910479023644,0.47284509728342183,0.38484790647039957,0.6639629871206425,0.48099532283825486,0.9660472472501139,0.6895684543489378,0.5554800457423708,0.10238551792822681,0.9356294288889384,0.12458835940114732,0.5591060725882117,0.7805012768592047,0.05034627356832433,0.117678209372727
gene3,0.9692139399626182,0.46332495975639365,0.0426084962517711,0.11839077707600709,0.4739621801667103,0.9464759171770257,0.17158220065306506,0.37284309874891397,0.8941381524784253,0.595285307548606,0.3325481294662086,0.5440411141477028,0.4468207646459893,0.6107119555656333,0.18777293366862202,0.4234804999533637,0.42243967129186244,0.6226619347886705,0.5060001744110327,0.2640375431824581
gene3,0.5055859964152131,0.5082904492828679,0.3783103479890152,0.3923163160108709,0.20157182066724544,0.28616350213851216,0.6942916094486447,0.8324283103134205,0.39856087379156757,0.6899157184915363,0.5409944890185497,0.5808639441745878,0.6681183545182511,0.7296803112926364,0.09966094287356897,0.7060861957607915,0.43395088151290706,0.7082453698334926,0.0878996489490399,0.16963758031941645
gene3,0.04924424999827137,0.48333880306095356,0.019738850007635755,0.5105946704849953,0.9095778134590289,0.3409698865784201,0.7567773681287784,0.9625591595605865,0.6247009810048223,0.734497514722232,0.7188579868098284,0.006328915887349407,0.21333099340051453,0.048321220635511364,0.09701681569489262,0.1081036262971915,0.8399882158738402,0.3488883372577084,0.8895555294252583,0.6937991499888299
gene3,0.6300857542246048,0.665663016810254,0.38029447039041164,0.22921118782387107,0.120827185819532,0.1556737935828798,0.0540326745970231,0.17880363284271172,0.777777738517475,0.17119427861971281,0.7608580611996977,0.40992668617507244,0.46691365844167887,0.9963483606040131,0.542604764972677,0.06717100230186412,0.49623825243611075,0.6617621973644691,0.6448783257531109,0.46015163603909426
gene3,0.12561365199232755,0.5648509718287239,0.9313802718779042,0.37266733389616125,0.7264141513980188,0.1689087547317044,0.26411458743910554,0.6872758345756264,0.6532216606745056,0.6739722800867773,0.23736409251327817,0.8341229103986064,0.5973236015035268,0.5696271756922797,0.1631566478428792,0.6427621859844262,0.8192654714871128,0.9791922123440091,0.18494834520267645,0.663730219777423
gene3,0.5973071711310434,0.8991431601921394,0.4779395621446533,0.4987064430348097,0.1431762431233029,0.021122242448638695,0.8128112210033783,0.8746879538731468,0.08344200603051277,0.3621057271347602,0.004471285083419763,0.21187321420422345,0.7389796009237442,0.7106078210484588,0.7873421650253706,0.7456937780423378,0.17768358608819823,0.12454249797714179,0.59851902435438,0.786479139439521
gene3,0.6846439664218525,0.6321089453118474,0.06967510327579152,0.2433558832984586,0.6265636818423941,0.616365612873048,0.5299535235750406,0.3558131582049041,0.9000448243360182,0.6920334356701329,0.09659630758720095,0.645801686840484,0.7622968013632373,0.9384700849566908,0.2818455492030816,0.2970951153733985,0.2337123622587295,0.5688968737992242,0.4418675070451258,0.40977671599757215
gene3,0.9734601294816765,0.6019050492156383,0.48246895746044527,0.2744154091407004,0.31326463040462615,0.3936384885373265,0.7536584951578469,0.5121057266659852,0.00885338242244671,0.5009831662102097,0.20812330569450432,0.11033203575431283,0.7070545754626424,0.7278873709677433,0.8559777818323105,0.7742183965446174,0.8099738003091234,0.9260490397321016,0.6576211408851881,0.24759113435055602
gene3,0.7247908203594047,0.1996295725647258,0.47692953841560526,0.5880089843419741,0.8356066871922492,0.5689356810486005,0.8809637562756177,0.7606213099030834,0.24672660088049336,0.9587605050640357,0.21116274229996812,0.27623566602032357,0.12272361519876562,0.9512963817694225,0.5209762146764292,0.4542510603977763,0.026817255428143505,0.2935537993967128,0.2544365791895684,0.1521951532798722
gene3,0.25084400500894355,0.048160313149533174,0.30926803540563064,0.8907558686683269,0.39418075121867213,0.6212502241848471,0.11780389826801041,0.6851456845600906,0.34589574437255577,0.8890914880869666,0.7503430335926582,0.1103590382175097,0.5540966982346398,0.1728620346501084,0.9953178269949767,0.9485216768883811,0.6211498529024281,0.7387034229885465,0.5800392064878626,0.5381862596059851
gene3,0.2395655600807114,0.2291965938726046,0.7775396700220244,0.6205771237669765,0.24448836977002153,0.7335426866217281,0.697999610845957,0.7070879135885771,0.30303623301599547,0.6458998626521849,0.9927173524016372,0.33065684855969046,0.5125057595250229,0.3728635750440459,0.9530164159068728,0.5121735867002176,0.8220414317827991,0.7582868313020905,0.4490348586195133,0.6736497001212924
gene3,0.06148574619012248,0.7497380025016345,0.37224494751096393,0.9889869788949254,0.06439989005637714,0.8950623133814795,0.5657261020696756,0.464829721992399,0.7220008168777126,0.37279854156711634,0.7385715889368508,0.16857543785545615,0.08542453627592006,0.37933137358419244,0.9205311795810326,0.8254799903066737,0.9778595760269857,0.2123274555938255,0.2719246955559055,0.13604582428568912
gene3,0.4299067904823033,0.31900077996338594,0.8096521853864814,0.7585649724817097,0.7004801107344821,0.5586076873983651,0.4845379983873579,0.6549118714987626,0.848136467963991,0.7760558454070373,0.8484409736337781,0.49767665525273475,0.70139147570114,0.04827619359432367,0.32422905999789775,0.4021034690428603,0.28733979753846306,0.4560337690886299,0.8567234136801365,0.4539561582808622
gene3,0.1091037506894792,0.7785242859415599,0.029635819164511967,0.012511541910553925,0.8572532197335803,0.5001902598517609,0.37258356989268104,0.8956054578565917,0.0820916831858216,0.09119572623725736,0.012021998313241689,0.12171413062041692,0.3795161126765947,0.15504079165520412,0.2921980683315665,0.04717376715906563,0.45263171258059176,0.4015901429871481,0.6062972213613932,0.20776870815261939
gene3,0.05504966004934497,0.9779620363572726,0.5124350967175708,0.036710909446396545,0.5117066174785645,0.8245584864348842,0.7930753564043134,0.9636467772424335,0.6353621408447238,0.14693164487200694,0.39606694175009916,0.55959536117114,0.17798418673948768,0.6260568833631224,0.3634751510433005,0.6849011934190968,0.5686471975724805,0.5394678785714637,0.9240859044553213,0.8756712839551796
gene3,0.6782882474049177,0.31773157811085717,0.9305057632255529,0.4565056093196943,0.5494922315117731,0.03572616683674401,0.8229498978295007,0.8934630201204159,0.340030135623436,0.03333706229553379,0.2875463783304736,0.12103996194079858,0.7430327571642149,0.11741762901323605,0.03952629162020338,0.9101243493766396,0.6623415963454349,0.6921952627601472,0.8325790693317281,0.09893756048240532
gene3,0.13060560742041638,0.7184615239676793,0.16227557995683672,0.3406491662627953,0.20953012002159122,0.07040745127928427,0.5285964242041943,0.41629985469929387,0.5394554247765556,0.8863316689653352,0.796730281810846,0.05267793467183435,0.44978766846633367,0.019123626992965437,0.8048408321853139,0.03849279375924575,0.07397081971422281,0.5049373527853049,0.6061423316804004,0.06615057451742024
gene3,0.48266779753437783,0.291980902435647,0.5408103122708583,0.5034806791131397,0.7017631413617571,0.10864900847234937,0.6459883774678621,0.7861629746587673,0.3113629411231448,0.11167027291543541,0.9737232026382865,0.3992820930149513,0.809630730694449,0.5334225679416819,0.10103052116921907,0.12161940568867569,0.2932278589075231,0.6254435514451847,0.745536771875941,0.6984551835442384
gene3,0.9526227432351421,0.34601124930970584,0.2594682288456184,0.9539062799502342,0.14096026183847987,0.6856513540023407,0.697742863157731,0.37263457559674484,0.7554249988190825,0.6477837123755603,0.5147253776989216,0.2445965328178472,0.6258967895295172,0.9802228929737897,0.016868917108340487,0.9431595758309919,0.9680989750794126,0.3360575223383221,0.16091961627231932,0.4771682716764628
gene3,0.8293896350549261,0.9536390973929741,0.5023357867170115,0.8932323763079751,0.6365699681425945,0.956274633962073,0.11064117464367329,0.9926952971931615,0.5940309420901031,0.11717132734527635,0.7226158200107539,0.12825147758681177,0.9145191343219782,0.41880640733165186,0.18957216297241508,0.585513746199761,0.2831872899575876,0.4251684969015086,0.021487684229788973,0.870960287312689
gene3,0.2830270400325393,0.47629312257342293,0.9347684024566588,0.670846028967949,0.5114279421976285,0.6466498365502735,0.7729265194889248,0.39469581981799484,0.39326481921831613,0.017063645220895096,0.41843850231738744,0.1083053598316619,0.3563401380114445,0.9748708566030595,0.21249182283820445,0.762785622451989,0.10586639074360704,0.45292399749349743,0.4991794830783467,0.9489193682728162
gene3,0.4587237348235128,0.39208089141037616,0.6635896686513184,0.1775174332919932,0.17141200374944632,0.9392346683394666,0.017930250850547003,0.45385198722183795,0.43775836383266686,0.04524185699160033,0.9283003879726524,0.16026673074490694,0.806459249580133,0.1339154649847798,0.8849657360491243,0.20438722696336298,0.5670515335162953,0.8928659378626722,0.10282255035492249,0.3136689828414958
gene3,0.321898281436242,0.021848297546517292,0.878491613113912,0.3711792984311977,0.23266680676386742,0.15492154761416466,0.6324837784490929,0.8803580814790577,0.03103854114275595,0.7185413127818776,0.25859844213674144,0.20980590930995746,0.8131802193262624,0.9126472554932068,0.8710928623270322,0.6236394630239331,0.577142239502369,0.1510335817348638,0.9491248509574453,0.9432545393213826
gene3,0.9455296533809352,0.04576150228576037,0.9209232233550207,0.3288918783290514,0.2877333195985552,0.902883308858199,0.5425940738025739,0.4618081772744955,0.5396282269483443,0.1458849838734989,0.9665380465779713,0.23729627561962474,0.9034381255076426,0.7564950650724148,0.1324511390677242,0.03956154035261639,0.44127043685704337,0.06363734324871428,0.6051006050030319,0.7683518912307173
gene3,0.009429125218416323,0.3852251421854197,0.514887018091996,0.38528044784002613,0.7189444097051713,0.6900646141055047,0.34544983970062515,0.13139610831892734,0.8799334286002786,0.48397284273081254,0.6411886098697591,0.905964427809331,0.884660784355275,0.5020429133153813,0.8760498920669307,0.25793490898827975,0.3581220737352183,0.05762153165605832,0.48270212618020725,0.8801841103208918
gene3,0.5973896701682971,0.13072052079577168,0.5170051853570814,0.8025520957736334,0.7190347218908402,0.5703579040959892,0.234687510285837,0.5518428354148401,0.34028347581371077,0.3461320197395136,0.09996909547781341,0.6866989529879723,0.28439096157964916,0.9632299220613193,0.020954632096753523,0.9853376050046134,0.7508813446298744,0.31462202029366226,0.16646905452414007,0.7891236660352758
gene3,0.5050843096578421,0.7875477561674874,0.7859548907271843,0.5488871167377259,0.3410375243831357,0.2979199883869027,0.20027503818608738,0.49708025393220556,0.1384043154406669,0.6976742158536715,0.2437229838232473,0.48765147432116074,0.32444447960820977,0.371169291940353,0.8756992605720171,0.7732226787929127,0.8602036839061751,0.09392518540158845,0.36164681262136034,0.7836138776704081
gene3,0.7845685746422438,0.9705020350532282,0.29370030398923275,0.745499320259348,0.8442873920198501,0.9370633157436493,0.6999485865205582,0.880483135611724,0.33276641763119497,0.4619873530116487,0.8197197863450997,0.5737948329519257,0.09975772654203574,0.33918664021204403,0.4243996541618543,0.0970302562962263,0.37937853087716245,0.7708108164829103,0.8110488938372163,0.06206523606818459
gene3,0.31410783281086707,0.136040375440746,0.5677928421274426,0.15227745953157568,0.9028327366895073,0.018208444447751937,0.4336457218172275,0.2999561265982149,0.668952634014166,0.4560045968709361,0.26933083342175435,0.32870702359370907,0.8915355067271035,0.5650368365317796,0.19458391831961752,0.9270985634134216,0.029452774578738183,0.2719259309025358,0.6953967194820306,0.27096428572981146
gene3,0.33546807166044024,0.5861754562069589,0.6694389160141547,0.3946741117311453,0.03273919331769948,0.9018104474623868,0.893104728822306,0.6978225940142382,0.8586553330666579,0.7856235312726416,0.031016655058686782,0.5291731236641629,0.8946491668903749,0.06806797534015141,0.921894272649067,0.8876326404292949,0.6075254117017448,0.8719682861526312,0.16852403960928541,0.6915132148751928
gene3,0.251291865937035,0.37880424569395765,0.8779303909063784,0.5871880422039065,0.9457548226339026,0.8969171454187634,0.4656180968511475,0.36353696609268815,0.9602810386146543,0.5015068611364811,0.3813440940330701,0.7012970740787522,0.4252991465986803,0.2895561057136846,0.6442744783389428,0.6535191082004235,0.2587901790686973,0.8532500014701953,0.8520576623676932,0.9395921488823662
gene3,0.011769449206973426,0.8935952725692249,0.1515252989684286,0.5721451788451591,0.034669568995047695,0.7047469663796839,0.6243693259282012,0.08187110053630375,0.5329765284149421,0.3877103493708409,0.16578081078453177,0.14481860417126802,0.14666829296142603,0.6725870913705115,0.5889582250211645,0.5322849166782321,0.5726826657474221,0.4766712690766697,0.7319915166942791,0.4481904041202863
gene3,0.47246876767422696,0.47345150240333145,0.7046369125667724,0.2396816133881593,0.05483281992085409,0.9669675286626677,0.002412893166366392,0.4835090130393621,0.9485288464035598,0.9489228060015732,0.44794575495883515,0.9250654167139342,0.8676054384360843,0.523237179452206,0.8165334898668833,0.7318710475834598,0.20696128446806283,0.7098862121822603,0.3548810148924486,0.6593636135609827
gene3,0.37671479488688697,0.8050714270267743,0.49798943570939513,0.6461003144607006,0.09802459040255429,0.3424373522230868,0.8748126746784199,0.5991861330811018,0.8939485012499233,0.7028200169544001,0.25706182309347336,0.09084474125224629,0.8004303351231974,0.4087276227118197,0.7522513788635361,0.9163880262497721,0.014153789475865652,0.8527736917277177,0.6162125728628314,0.3583209428198434
gene3,0.786703291986056,0.34886781342153994,0.1868945408232292,0.0045724532068580626,0.23442172548089368,0.9218435361524737,0.437594459480776,0.3877594363039819,0.5730357754141066,0.477140832533828,0.38888221590863026,0.3029591768953468,0.9452027229844066,0.12067412849899128,0.31460052161472274,0.7445666268250539,0.03612912996040418,0.3126370556806656,0.4994544676483752,0.4928900941206116
gene3,0.5769229526942378,0.4756691975798081,0.5781840057860581,0.5473580738378253,0.2057433499368272,0.6402503081621922,0.25816740065699295,0.0983195692058163,0.24748550707611616,0.6554243524988146,0.4824292031339047,0.6604579037154739,0.6788534180263773,0.6108242895348975,0.5443206631563328,0.8080156254069204,0.12622669001924314,0.15129838504177273,0.06920512347096064,0.3846031317613695
gene3,0.45116228841451345,0.9127196935961744,0.39742389143602075,0.1907113732724196,0.7555231499929312,0.4519819442242107,0.3331421097352629,0.901101677682013,0.38656112020555566,0.6006916772706269,0.15545056639200294,0.3084799077692968,0.5851676552206668,0.3713906006726404,0.4124094818999753,0.25840207415300487,0.6799070287184905,0.8990356465591998,0.8419447149689051,0.2923110997229311
gene3,0.3138441584232019,0.23883370238547763,0.9581630509315983,0.5732986869668913,0.803345339095797,0.2036208165559601,0.022500000082060545,0.27087504746591795,0.9066733749374609,0.5773866448331316,0.3944987316064644,0.6040581086245761,0.6064237355805527,0.9049334280969948,0.804630899667938,0.06902710801686418,0.28303590953317004,0.9302904731750283,0.05211192616901883,0.032885408671245675
gene4,0.21534657389942513,0.4350386425248737,0.7314775972127603,0.7083516267057461,0.4055584325913313,0.8145872155729642,0.3306639290232606,0.45586593785428065,0.6374391605934001,0.7229525332763146,0.9342944702186615,0.588109795873812,0.6768241328255226,0.9996271643866029,0.3850179288719817,0.30642894540748766,0.9716141654145635,0.32693166765729276,0.03630972293576995,0.4986652071784745
gene4,0.4984672319227156,0.8194532912592118,0.7027613207257222,0.6917270461851516,0.1434462681111538,0.13036344889718166,0.5981663305193845,0.9155128185932901,0.954490315739639,0.5292381245535965,0.2899193186198439,0.8261149401223532,0.38108200570657724,0.8803938444433249,0.1550611174004911,0.49843499909801237,0.11364466026128495,0.6762523689050431,0.7143549773870713,0.47004577173034257
gene4,0.17150853888528594,0.9341336469358407,0.24112134056976742,0.379617943582075,0.22709448504817542,0.6550751356521454,0.7612160690584934,0.37901588647884565,0.5591735726085489,0.12550202794622523,0.9831657250741687,0.7374513226999547,0.39738968573477773,0.1750014242646366,0.6660266269616674,0.36863405758170054,0.988680553214097,0.9081046934113985,0.35182124565868866,0.2907650554948137
gene4,0.8195438489449308,0.4863799190341891,0.910648609827015,0.4604682293822805,0.2671838275158084,0.704925248092788,0.17965204371333832,0.645756870591224,0.1982768965970605,0.37264575167806546,0.4520715010003845,0.1928789301470366,0.408959690354461,0.06596988940099568,0.8561333454975142,0.8508316104516188,0.08431588172182758,0.47238281894617207,0.46026031814571844,0.4494990846300202
gene4,0.18021244999618447,0.5310527414532159,0.8134442153489778,0.14926413214450773,0.20374708279287346,0.1115428782767075,0.054646358717304944,0.47591981728737065,0.5751536531986396,0.4466495578805181,0.9585784965280651,0.3445032612435681,0.11335504363323468,0.7789287540976122,0.36833832946708867,0.17959499312989857,0.8022193795683745,0.501100456498141,0.820101430012513,0.9443113786307837
gene4,0.990876704042579,0.8512328234996972,0.3548615236779843,0.7154682140362051,0.9570893112150219,0.5485515465414361,0.781777034979741,0.42448549070247577,0.03205868730273098,0.9918257648088615,0.1868917492675779,0.944757441214002,0.5203554764322172,0.7924540061961464,0.867369379412621,0.8050709078264273,0.49899222659971787,0.997231272604418,0.18172361529536962,0.8143019586143841
gene4,0.8092464899396874,0.8320959220834142,0.9788995799581082,0.8575432974809887,0.5859837388920727,0.33599762973253466,0.24706861300115945,0.5849463170493417,0.2530460965778206,0.9941951688166452,0.3255332081022001,0.3136155047127137,0.19683817038623863,0.4012977860626016,0.24832122638105802,0.3880852495489563,0.012094397186386274,0.6011357276377566,0.14592690552868792,0.8614025840273744
gene4,0.9116933434606328,0.7738385631668232,0.2350251301810461,0.6718382673963122,0.2619483898135021,0.2626491554007515,0.38105505960008434,0.026578035928779054,0.9864985071274729,0.690970391092464,0.7625101593409321,0.1604960848561109,0.9237880289322318,0.6887138749347489,0.24187192936160717,0.9194959792912203,0.3909153987078735,0.9128237933576512,0.6182433337891202,0.835640941715091
gene4,0.7656901411490231,0.6238418794622151,0.9528793014315918,0.675772790459352,0.021385041591023835,0.557263436698146,0.9402447067291533,0.05531271338127408,0.6351575108003982,0.7758890245707593,0.1956716478221091,0.9203018887118279,0.8867599338037166,0.9780020601086664,0.9766576949173723,0.06574877834495063,0.8513791788845619,0.9516126580768531,0.334677856234047,0.990535776965729
gene4,0.3549865010606863,0.4106082382585836,0.7544186600167265,0.41645504719854287,0.17768491779321482,0.33937218638245326,0.12623643981709054,0.9688499011236467,0.3317599960986649,0.5054902381349385,0.42455409693124446,0.5540898443321395,0.4153451462186508,0.7947779912646326,0.8186844223997141,0.3932226507345673,0.6797180035476127,0.13744544782204404,0.34476244208551377,0.6649291885086016
gene4,0.20534013814631946,0.7450825844910681,0.17546909494584617,0.8563866621121887,0.9900145395136257,0.34595512860981337,0.12735579874130987,0.0991372400934869,0.5995772658736342,0.9600755379344622,0.7590391598203554,0.4381839130819891,0.7981143836940605,0.18501792169777087,0.22319762351515648,0.4944423215117659,0.4102788896575692,0.2381134741289156,0.31123391468460193,0.990374782399136
gene4,0.39572269917447944,0.16070381888350138,0.5010831941001528,0.9812842649596801,0.03558374345515636,0.9675795065176708,0.6298879370342426,0.15127278517802145,0.9904680331499562,0.9346896387174888,0.12313127122813772,0.08815833416992258,0.20537565883231645,0.15473262349160088,0.525560060224365,0.40032019443826883,0.5718279214503482,0.3038982158311325,0.8177466368778354,0.7121510187133482
