Gene_Variant,Annotation1,Annotation2,Annotation3,Annotation4,Annotation5,Annotation6,Annotation7,Annotation8,Annotation9,Annotation10
gene4_variant59,0.8951046555790001,0.3165556459424589,0.09380471782342492,0.5197348179921578,0.037313225529962746,0.7821671837214532,0.4964853340581663,0.17519925835371153,0.3904740072576258,0.23499311401432277
gene4_variant60,0.1608240548800719,0.1952726046573695,0.8694078716579218,0.34881384506162627,0.38626980990860615,0.03752854046927301,0.12118378979622257,0.09983399639651835,0.7023433985627391,0.29634139295388406
gene4_variant61,0.2624010282451169,0.2591939548732266,0.8283270911379734,0.2566139393270903,0.9325584308837775,0.10860127756110438,0.41918245326844694,0.9173147016350661,0.7033951815629759,0.23420944140173472
gene4_variant62,0.9747331257097163,0.9648897697196678,0.6976483644715463,0.2582585930731657,0.7810701476665877,0.6318845613849616,0.14109958815622747,0.06941573330644468,0.5009737822993643,0.38557903446827524
gene4_variant63,0.4932726204198603,0.96400996168311,0.4132992495277258,0.9960813352513685,0.55052200716922,0.0304774150832694,0.8325907602584821,0.38564667537610664,0.8542322962943305,0.7367763399649186
gene4_variant64,0.36327219703507263,0.7570140538135346,0.4829872690642951,0.6398045297183619,0.7620918975466827,0.4154284604909825,0.16125778241362754,0.31978980593414286,0.8627708077030374,0.66540713992693
gene4_variant65,0.29796335551355224,0.7930413651063254,0.1851657332447949,0.21970450019376908,0.8466664937697597,0.9027695874421415,0.3427559723598751,0.08275407969587123,0.5551631823753859,0.4520644161590923
gene4_variant66,0.9816133243051429,0.2257776503413188,0.25658962915626804,0.41490044085327127,0.46346898320243135,0.6772443027438181,0.5431937946127828,0.8260759700760983,0.5076423998514419,0.36395474930331184
gene4_variant67,0.990819425970851,0.14574045993229323,0.23297529793181893,0.3474494888518863,0.9909765731408282,0.22997764102564178,0.09428894548981415,0.7386329109305922,0.6966006831889242,0.9567281977982041
gene4_variant68,0.14876526906959353,0.2266614813832355,0.5730833074883986,0.1332800858910127,0.13065934678138846,0.16838897443181966,0.0810440609592753,0.1958150595499606,0.9164158776386014,0.33272578436519673
gene5_variant1,0.13191502257404986,0.13957108485603287,0.9001350292040096,0.8808874878732652,0.0894867185688748,0.534912294116115,0.06570200442735497,0.839976151318115,0.3142550281684885,0.634321912854512
gene5_variant2,0.34115521873410515,0.4837084773432683,0.05652084223423204,0.8062965546594911,0.42640519347727857,0.3176537349225711,0.09456640749036083,0.9377921064470568,0.6949670118086062,0.2826601774348576
gene5_variant3,0.41541850735988417,0.025071678877309767,0.23542983162968267,0.46800486516357453,0.5598364292754127,0.597550926187804,0.43124914487783217,0.6457833739493247,0.9976962698013658,0.24643999741922662
gene5_variant4,0.9045861538022225,0.9203613024707495,0.5306069630887824,0.45086489760226534,0.8339528792656181,0.6317095337764437,0.9852345327898494,0.7817180636810849,0.2679047916527434,0.7773961755298938
gene5_variant5,0.6021914914984597,0.9318016807220663,0.5864690549102829,0.9155910158727205,0.12632396847319105,0.1295434121718384,0.7079100621900738,0.8151415798578817,0.9346541328678304,0.7313237690851679
gene5_variant6,0.2768322928440714,0.9890969812648619,0.3894158535987703,0.15343447173469194,0.9433290100436079,0.5988914592080141,0.4958849123401381,0.4672622508476394,0.7509231976038925,0.634438832882399
gene5_variant7,0.604267044037251,0.7394016372970476,0.640213063886123,0.7894978301286653,0.6486125462968552,0.2991244661512542,0.015945887913571544,0.7291584267851501,0.6472759597797707,0.7820320322243931
gene5_variant8,0.009942387211048787,0.672221562584436,0.9404227120616997,0.9309598491169474,0.964700375343492,0.8880746441121731,0.7493905764637105,0.3137017365441622,0.8152113006985665,0.19650546437166094
gene5_variant9,0.28171933922703973,0.2582742578411926,0.7181780754369356,0.3184867762221274,0.6686891731126299,0.16916370868057018,0.4025464184010332,0.7724079233343599,0.3111970016530379,0.3136071987447302
gene5_variant10,0.8425356946774832,0.6628357137060986,0.8207123756478559,0.7882148429099888,0.39834377665021203,0.9396910025236634,0.24627782483737504,0.10515114829242345,0.6681633500552479,0.25862045194133476
gene5_variant11,0.1797622943310988,0.9443385734270727,0.6561961723149092,0.993919991439613,0.7897409817326463,0.3845163208836859,0.22574424489563327,0.2548573112284038,0.9547842926394579,0.8159191384948531
gene5_variant12,0.7829262541129417,0.07945086052683237,0.5904321801337175,0.17069790086339276,0.7605957193364794,0.4369922776838664,0.56196712857237,0.8969889106553977,0.17851564192358493,0.7145479382450568
gene5_variant13,0.5100261686398193,0.4296644160026829,0.6317720759813779,0.42603074638169613,0.27257510103021676,0.5998812815280069,0.5703851309006466,0.7360657257361795,0.23270434316014876,0.5718154327877749
gene5_variant14,0.008389031953081827,0.39033457462886956,0.9122671933071987,0.3240630193246251,0.10833518573368073,0.8103856233976012,0.04046236712567419,0.28684132806944096,0.3670523996260895,0.01909805930611219
gene5_variant15,0.4827204858364118,0.4591933296581653,0.8330882510325534,0.5427797716181914,0.048784094812057255,0.34660976968779156,0.7574003854838157,0.9204833934096605,0.46006693321498815,0.30047176104277573
gene5_variant16,0.2911390128007133,0.17635306600283462,0.49318748209480245,0.7969850643305223,0.5742138165064861,0.13042866098227768,0.07212940044880622,0.920265871865866,0.46883373495691405,0.13806667774935621
gene5_variant17,0.9821374426195447,0.6448821933701161,0.42828051316953675,0.6128642249687765,0.7769804368929218,0.5398730255512212,0.33663679312697825,0.26097060382374804,0.027572237840817637,0.24734071488359421
gene5_variant18,0.4160409705279713,0.024723420871022417,0.44761736168189337,0.6728425133290518,0.49353851939013427,0.7301188235838567,0.6601151220688741,0.5912817398352982,0.6839515314370863,0.7426739083907711
gene5_variant19,0.15015357470343904,0.9507756971246298,0.44018633694663667,0.09748802672892232,0.13933796002756982,0.9725680971700664,0.7442447550298998,0.06549030984536675,0.39458210720826437,0.29143565206774125
gene5_variant20,0.591985602155026,0.8330376768937664,0.5389552061076331,0.39331288552335497,0.3141744583243835,0.016012959244664615,0.4873636494341491,0.16218841131552764,0.62870728542802,0.7998784517105539
gene5_variant21,0.743966704656294,0.940103391024199,0.7639461925370589,0.10147789216927039,0.4433431276119697,0.9702743110118655,0.7654004846930509,0.3816993300348269,0.9351305937783532,0.9836186855025373
gene5_variant22,0.40313779581533693,0.5075923800820971,0.5817886809509868,0.43025048290994106,0.26832575140347215,0.4071488348966349,0.638865034868337,0.8195716038635065,0.1345359646206814,0.7587933187830267
gene5_variant23,0.18462587566374145,0.5557009227523907,0.2982742077516656,0.23724698782405518,0.3857914848621449,0.20082803569863483,0.9997733534957757,0.0653483240793915,0.5011936604123552,0.8711594154410759
gene5_variant24,0.8007465305771001,0.4508579829372379,0.22339309915503414,0.934948790025739,0.004139329713467754,0.7407345646901212,0.6677220144119901,0.21255864039439187,0.2709801109084802,0.6553549388606166
gene5_variant25,0.15209971942493883,0.7050545821060018,0.165378988200937,0.7647551343338246,0.13864331334845326,0.3447365958802173,0.5523779295584808,0.42742955583427955,0.6507732191572104,0.32896167854400016
gene5_variant26,0.5207760914609417,0.5100279397665215,0.31971929349551087,0.8996232669401832,0.994673746412261,0.4554078870417231,0.5347523527104884,0.7964772025660984,0.9488420504235293,0.23930684241072386
gene5_variant27,0.3921555694800656,0.4406212675393286,0.5933215497651516,0.6226471528767594,0.8521614537794702,0.8296758697969069,0.8512172516578721,0.7645258249614061,0.27846213882565063,0.48771219407429744
gene5_variant28,0.062070584589807964,0.25792849622102454,0.4911597860466058,0.9325995490376647,0.32609338896095863,0.9380734971186935,0.6906801913667151,0.0673718033716133,0.10555280881079765,0.6770021670008793
gene5_variant29,0.2777555279325391,0.8726891960686665,0.1865283793978305,0.9851392372330734,0.7342066935114492,0.34215754914614993,0.06155583274197518,0.3819921372913022,0.6887451775181512,0.09633683422096706
gene5_variant30,0.9025774740634347,0.6362833284958251,0.6806350914730145,0.8292787853000831,0.11554771994132806,0.5839438958201922,0.521316372284343,0.861734736595151,0.1830814998818654,0.9707549108328892
gene5_variant31,0.32722554867646636,0.16977119820570996,0.3820729342681122,0.6012770713884126,0.5915198069892544,0.9579375794466265,0.4443231652603805,0.38297160950972553,0.9602140458426086,0.9623975410229674
gene5_variant32,0.7060900634936952,0.008051501751482948,0.1785924312291144,0.21499451946428927,0.17560757045068642,0.044118244765411485,0.7867876059780441,0.5965030980818032,0.20725101597638074,0.8950249976867186
gene5_variant33,0.8255474740342419,0.79481666842719,0.4449676635255083,0.6571635007857923,0.21659402937473227,0.8150928770276311,0.057455629929735075,0.11929371698468905,0.12482853992700571,0.05240305732335726
gene5_variant34,0.218124359114805,0.18240090822181876,0.46910939533639273,0.7260746087305086,0.21946264806929705,0.6751307108925773,0.9119751319780941,0.0095290884955479,0.028448459192476183,0.44200638757451094
gene5_variant35,0.928651369167704,0.04977611104624513,0.8426491200392626,0.27259960920987647,0.010146050615963631,0.4410947539249015,0.8330776922289627,0.4519095519559655,0.5967952442435533,0.17700354858995448
gene5_variant36,0.8484524354833333,0.47035156344176554,0.0390864027809118,0.05645113997752749,0.305669734253059,0.9098003016460091,0.6481709315738211,0.3608930268241739,0.32238539706483516,0.9937086947005944
gene5_variant37,0.8237105475486746,0.02807860540044227,0.5243736736097925,0.47386947815998626,0.479454182339345,0.5039249236013893,0.8288927130641186,0.38799614075624855,0.7190853088768887,0.621488068616274
gene5_variant38,0.27849184176332276,0.06804711576514222,0.09575607575382339,0.25223398448260714,0.7158997412447752,0.9487787316959515,0.5921899394832483,0.6299996378672819,0.8139449892337742,0.6606218584047139
gene5_variant39,0.4546637940364293,0.04389220192138543,0.28390892232422293,0.8831785888096155,0.6937724664265387,0.4518691673351586,0.053988910966880965,0.4294543089349927,0.6658414554623658,0.7746464919294408
gene5_variant40,0.7109154512595139,0.07255853772142729,0.4624518819809377,0.309550484033566,0.2364470509470713,0.28585648022386034,0.4746002961003406,0.22994091655780646,0.692223135309902,0.2099623567129828
gene5_variant41,0.14029784805828138,0.47512531939463265,0.108891253991511,0.6652273016088072,0.8258437823074829,0.2908746636240973,0.5623243394900621,0.5465175364991036,0.11666757158124452,0.11251206298338645
gene5_variant42,0.965404106824008,0.465615782485717,0.6857481999170948,0.9692871749419172,0.7670301941138504,0.21636730352984224,0.5979069940599223,0.4143173636453741,0.5759292973803342,0.30087538832458005
gene5_variant43,0.3363840088217238,0.12210356238194897,0.5901268558770595,0.7432497700023734,0.32111503123174256,0.5258178198476021,0.7600501152225316,0.3796570539797298,0.28868984462743674,0.8829063965945669
gene5_variant44,0.624826934584587,0.9267346564274348,0.49086639177333935,0.5931483058528993,0.5157597327283662,0.23186175236524786,0.6785146068837722,0.2360904262321919,0.56627883073344,0.12408381194583284
gene5_variant45,0.4060413512643538,0.8201099631640774,0.010902138289169971,0.6070901987534,0.222032274835949,0.9998331915675991,0.0888279550285046,0.9812489937950305,0.44697071482556283,0.8300371699757213
gene5_variant46,0.6401797420371578,0.3457493212261903,0.7145753979412207,0.9803213062615749,0.5992242905648949,0.3847450300102383,0.41802894748131647,0.9771454273713112,0.7013209858357579,0.6308892221810104
gene5_variant47,0.7665495340798448,0.5570880467693662,0.5459021341478844,0.5207799777753339,0.5036983868419435,0.38799212768933766,0.4380199299730452,0.6887256193058237,0.39046734101207137,0.5186215054513865
gene5_variant48,0.07591351037882754,0.3004166502681389,0.4820763910603171,0.3752039097265839,0.6942418192532668,0.7484183362647404,0.2040770365105392,0.22801414721447444,0.7641051842145626,0.7535084028271528
gene5_variant49,0.8836054396167735,0.22789290500991988,0.040208614099069395,0.7270241637354545,0.008121682037233624,0.44440452221025706,0.020913323831721287,0.17848245367681603,0.5476457717567337,0.9179334861933062
gene5_variant50,0.807961138392564,0.2866119901434455,0.038213189380921775,0.029305837268757018,0.9296216482060126,0.9205880561241996,0.5104497776410076,0.216713193086712,0.6588693312366738,0.07398126915568626
gene5_variant51,0.5627144389465367,0.6772055509825362,0.9139415220998939,0.36774700495291934,0.30965773883008596,0.27042965351849124,0.05268062333456591,0.04815367630533518,0.2645750816630432,0.9303852791149807
gene5_variant52,0.7357584293774705,0.5571332259009596,0.2397790397536932,0.2129816694401252,0.431582753632586,0.22298393353294044,0.08775870386672313,0.625522517013535,0.8706800158227656,0.25437778469903805
gene5_variant53,0.15670991906961074,0.30903083211966087,0.17758917115222284,0.012408712517780085,0.006586208936939397,0.5445221984113382,0.7638942550174656,0.2800692908697039,0.7572422580092305,0.03645825232878275
gene5_variant54,0.6928919665987506,0.6249789584422214,0.08283416965783952,0.8951502746683628,0.13126161830234373,0.16379078880884967,0.2905288755871904,0.49134717651193216,0.3017525814237203,0.9774965596879631
gene5_variant55,0.9738470921427996,0.9083780427560821,0.4770249832716753,0.8690332981775097,0.32450146294867444,0.5665264544715065,0.5634620580759803,0.8968241940063727,0.36445700973342965,0.7578992681189253
gene5_variant56,0.13690634102046584,0.7914336481132523,0.396686276461757,0.5990006460091438,0.19186071812224104,0.24937430053244347,0.5272517904927799,0.3414252010394069,0.36844116602694754,0.12203710071964669
gene5_variant57,0.8560064975704763,0.1185592736752693,0.1018769303831284,0.2066671653134572,0.831749256963585,0.9212438473177456,0.45207574836584186,0.18117842862632672,0.46833728347891157,0.10967968441529363
gene5_variant58,0.9788631087484628,0.9504698102204788,0.4949247405766418,0.1983814739138079,0.030527989986627646,0.23315133936572108,0.9118586775168966,0.6786897079578593,0.1789461629218052,0.9072763957588614
gene5_variant59,0.023359183789199323,0.2731885699538794,0.4533787738211702,0.40359478654562786,0.6266464509800462,0.35155122408521977,0.20178981046783195,0.6988134808699223,0.3340726757258736,0.18018001809076645
gene5_variant60,0.09371813998165068,0.1286777281165271,0.8480810497743162,0.9302606084545121,0.6703873327490744,0.5069984121217417,0.4650550951807575,0.6645792807313067,0.19174472448109592,0.8552715505479104
gene5_variant61,0.6950921256471551,0.06067848780661633,0.4572005983738925,0.39378604576703935,0.11073811571615566,0.3931371901985332,0.2251328077118523,0.5375798915473369,0.5769618182362332,0.552225706509959
gene5_variant62,0.7850140931432305,0.6478480661112992,0.29753251765581634,0.8267590252536285,0.8451211113855874,0.6669909590823508,0.6933135097734588,0.8560712617903986,0.9441175865436519,0.5740915242266089
gene5_variant63,0.2740106285603803,0.12306206849949675,0.7729626573299115,0.3672623816500543,0.40228770005111447,0.993123528414365,0.04559278303395553,0.2825241067138481,0.5582268215520076,0.7373243022580627
gene5_variant64,0.3856064031068831,0.7981642746151135,0.6661994345598411,0.8296139182082747,0.519597005305372,0.9105111673024527,0.6642371056897612,0.5537545337339022,0.5746856612114871,0.06883118380868458
gene5_variant65,0.8283222430788455,0.19787420159832114,0.5956914112984718,0.19412493898972694,0.9454431941821161,0.2899233348103828,0.02602196929160172,0.9204388555885632,0.545025257366388,0.2619346884545314
gene5_variant66,0.9892557435073822,0.2511378027122506,0.9241464920573254,0.7944235895298893,0.7071493854767302,0.9884195198127314,0.9675525859868666,0.1540221199178854,0.07171831378752791,0.2794633717722812
gene5_variant67,0.3693584713330603,0.7515342998416996,0.9339515477012753,0.83077558197076,0.2528996613727783,0.774800861919529,0.49499365695676634,0.6549074754344268,0.4162813943172706,0.8275179172264381
gene5_variant68,0.7482276101757951,0.7882291697169501,0.799354758468945,0.06165148873957094,0.06444595430956834,0.5967288744249858,0.648678273559058,0.8880235479784664,0.07844123620393417,0.5554155190371323
gene5_variant69,0.068144676823237,0.17480925516548262,0.420796430365006,0.22711142063340628,0.25412869498755253,0.77818365847219,0.04672087912761047,0.6499259789969637,0.26484292961593214,0.5037420612750451
gene5_variant70,0.82045522931442,0.9629410087282466,0.32697880776516985,0.005488465597666359,0.9882376866900148,0.059987118275124596,0.5769995480732052,0.44225902781031823,0.5254712359756069,0.7058094678648723
gene5_variant71,0.8283136283873529,0.88719138874284,0.7548486294779446,0.5805111162684041,0.5574960216595987,0.4173117274880025,0.7042157474987973,0.0914957329686471,0.6936801724444731,0.9319832310351835
gene5_variant72,0.18816506821665413,0.25854720905656037,0.22831522111823044,0.6899015947997552,0.8576140364842216,0.37400755810555786,0.46456592679035147,0.7089726942932879,0.36330848751618494,0.5176963114135459
gene5_variant73,0.947883014328025,0.052892746691936665,0.5557994404343416,0.08864252774742365,0.0928540868662695,0.05751561413066908,0.7899622297253358,0.48228294646093783,0.6927107406675261,0.6128586009773617
gene5_variant74,0.5475625690945974,0.3549122576226993,0.3182742799788546,0.8335377997965646,0.8883752270078548,0.4303406886649128,0.03299154810632776,0.2515004777410226,0.10919364534448694,0.7475940785678348
gene5_variant75,0.36104494135779386,0.7838557857712649,0.31444638589627383,0.8852462173443589,0.1331982912926325,0.9730310224395023,0.6815186646491651,0.605869665517125,0.7835993572049063,0.9866589196321286
gene5_variant76,0.34528886283843485,0.6806700904151529,0.35850408583588966,0.5530624259404571,0.18488543124733114,0.8272590095744802,0.9410636460420807,0.0802628838593048,0.6574789166359993,0.4761530276739193
gene5_variant77,0.9265265915075707,0.6739799620059855,0.916217011989964,0.8656545833742824,0.2830669408370482,0.9734842092084112,0.8139819615000745,0.3072083106200225,0.11770395700402703,0.10630797868670627
gene6_variant1,0.8877778453919577,0.378104252641688,0.8938549416924808,0.2583036102370334,0.9138623593679773,0.7024731312866725,0.9173298133619903,0.4898575577401678,0.6655175587987932,0.8379645811479464
gene6_variant2,0.28671675861240764,0.44973928685288533,0.1032092457956093,0.4517416178589755,0.5382146857550743,0.19450809077229703,0.5331214590209112,0.4390100544074731,0.5990299568442464,0.101204791769821
gene6_variant3,0.43756121806352943,0.1934894010145497,0.7230923656906002,0.013790727947442072,0.29558095167361065,0.7331482401991012,0.5829423324686109,0.7271839878917629,0.9184495139653402,0.8862766535493121
gene6_variant4,0.5662463876356979,0.020222601380216254,0.5398774541993282,0.6538976627511827,0.48509949900913574,0.7502089944122443,0.25848958800304267,0.29438510106167115,0.45110718778613446,0.5223114559919395
gene6_variant5,0.7887970367264185,0.07255024405748689,0.9786169744069242,0.790803318590487,0.1130405992403587,0.5032319209460137,0.34275133311260264,0.3108148508812749,0.3040425730966829,0.6627892910339257
gene6_variant6,0.6172944040983983,0.8701589444195815,0.1033679576149309,0.1222842328434448,0.11543425035297561,0.701968549047742,0.324205640825902,0.5163081595015395,0.16890375728569074,0.9068907504211084
gene6_variant7,0.6639628168784545,0.8576020948473798,0.5690826674958841,0.924278017917709,0.17601601300224667,0.7550106960889275,0.12947654728087232,0.8880127016316008,0.5247777814687106,0.29303066280957357
gene6_variant8,0.9608820257344146,0.992282614221811,0.871293750317483,0.9890633517174132,0.3973826556354183,0.023254364685249773,0.7314888920749666,0.23059786037669672,0.4834847630122303,0.019384349457829853
gene6_variant9,0.9338215358239523,0.3317395568548084,0.5929982977196346,0.48376129407429014,0.0940875272427496,0.6936134267770526,0.64045491826386,0.4066671803506844,0.49852006628142087,0.0864491124198522
gene6_variant10,0.5890675813634484,0.002195309616252472,0.5244550249034806,0.718633879197208,0.7775165079837868,0.16244172967272152,0.20191297164787125,0.009582180764748927,0.7750733770512034,0.8835886134537073
gene6_variant11,0.14870990651331617,0.785140994084147,0.4420754325415611,0.539386152852925,0.49419071185615226,0.6427179753070275,0.6533439156583575,0.5417356809623599,0.9910192610572477,0.423145140458303
gene6_variant12,0.33339274504575045,0.7648175278981839,0.5815409616428552,0.9185070384729705,0.6503675983150782,0.6031367498876276,0.24930773671374207,0.5373113475000992,0.6796454751657112,0.5073057574533864
gene6_variant13,0.22821197856989794,0.9322200369359405,0.5896790701674234,0.7871837314635817,0.42080562627600004,0.5926120515205013,0.5907972118938012,0.3189013704578654,0.006393478429997046,0.39389157174247413
gene6_variant14,0.5387033082715271,0.7859793897131478,0.9579623936365209,0.823961598002724,0.6064884394994098,0.9012611610534315,0.4382807248836401,0.4289345266549346,0.26790038534056704,0.17826185612510248
gene6_variant15,0.2068876551373311,0.5549447934386288,0.2897813884413335,0.956849410375097,0.03583811488105104,0.12178614077353667,0.5403594031947764,0.3083700210984306,0.5225659687678473,0.6816919341725438
gene6_variant16,0.8008451428096283,0.7320251664041273,0.9260485967458298,0.14196778725349557,0.22867996500636667,0.16507091503116866,0.8260907746473203,0.49701613451831717,0.4765321276814769,0.9293276352306681
gene6_variant17,0.13416292934301344,0.31483992037063,0.48207160686035966,0.962418455387097,0.10567679280873432,0.42045174580984557,0.23814083680736653,0.026440654417746234,0.30609377900814927,0.7988422779743402
gene6_variant18,0.9618664976424601,0.9481988011626121,0.8869267302072019,0.14565164677190556,0.6984491859037497,0.6755709677485231,0.6469628094879811,0.3328579494672219,0.9361129777332774,0.20809992006704292
gene6_variant19,0.6874018990244417,0.6698730954765656,0.496831691015732,0.929460227726169,0.9279187511442583,0.7334576571207105,0.833244543343345,0.2909339604962392,0.17208016246953295,0.6091704628581169
gene6_variant20,0.9658171276212194,0.08445960414335096,0.9537244456686423,0.9801604572815703,0.7912107803542927,0.31469761101705207,0.6170042733404129,0.4139901711737538,0.28591295983650944,0.34173737715448027
gene6_variant21,0.5855843018235718,0.9113778997045825,0.7780041025983108,0.4081565395427611,0.9768269591896936,0.5803978013678329,0.06925223068631525,0.7493656655455695,0.9570238206242703,0.6541119588035513
gene6_variant22,0.7652036467466713,0.0018691240154692368,0.4277416700790664,0.7181277614148867,0.9363283361599648,0.4103790486228116,0.5040101304107182,0.8371670453282936,0.5595058975551304,0.38447913953301593
gene6_variant23,0.8354520290981242,0.3876451079066717,0.6971944246145186,0.2762470751161511,0.40032701151605443,0.1905728605989906,0.1360609258067086,0.17967243530557075,0.6566168867369732,0.5773571027688768
gene6_variant24,0.3593991722454425,0.6806188134661166,0.5458322684594913,0.2103636495888369,0.9718701325665885,0.9418365226150094,0.5088127614108597,0.8512936496117678,0.48552763543986743,0.13303599339034367
gene6_variant25,0.6627065789207809,0.4211516008630003,0.14220697090495082,0.7551812430155189,0.0007366051394519513,0.39159323996279405,0.38218139099069004,0.19751531895350183,0.035653010716906186,0.16742661646084367
gene6_variant26,0.9956493438738971,0.650703280883878,0.8081483295828281,0.8580595122064391,0.5877480933024148,0.45285018521785925,0.6905232156339529,0.30292349989471223,0.9628559135605208,0.3688078826491312
gene6_variant27,0.3742304137514578,0.32885006887820967,0.6314252633333992,0.9973084599154503,0.8713078198546811,0.5445651541870158,0.008562817475357143,0.6401772350647208,0.2669776699370632,0.8502518568026101
gene6_variant28,0.1658282532532318,0.12169046842626274,0.31978130194625287,0.030793254087558064,0.348834834180787,0.440405517723479,0.6412012328430411,0.05823534479055181,0.5995106094673177,0.30772035099773365
gene6_variant29,0.19832185968104055,0.6905276268973978,0.9623422637949227,0.8139994420826484,0.35003480439630164,0.3723328759350769,0.25750757572214955,0.08296320201195073,0.9249261497314089,0.9803481739595291
gene6_variant30,0.922720350891247,0.8875736019564069,0.8126033044783018,0.21933967634981255,0.4535874608797005,0.21427117147517538,0.5025397302506334,0.8961149770219193,0.8281081791414256,0.8919029296376978
gene6_variant31,0.5585673835385746,0.8253949408141705,0.7406393296508725,0.6270908529872768,0.6863278626075253,0.6819076475798906,0.37111287086686684,0.035297339859631904,0.3122278667573627,0.6277413283326834
gene6_variant32,0.3873880850602577,0.951374414889191,0.7745351083184044,0.5585373529092771,0.6743308919020987,0.1925088782717166,0.026154479416184095,0.35720805467557715,0.7873385230314891,0.8414828731135165
gene7_variant1,0.6554136090530404,0.0699888703648417,0.34510251171875295,0.6974655870082481,0.8823451525519802,0.6980942610468368,0.04745764562912247,0.23823559750961154,0.44648728179909225,0.6901432182397286
gene7_variant2,0.9996822943730387,0.6866945112815984,0.0013765054056211756,0.10104534846912916,0.2839697142205211,0.31277992318475967,0.9729375132983995,0.9319733973565041,0.8741073426499498,0.5283689240853253
gene7_variant3,0.42978414478233307,0.6650320517518845,0.578118501042367,0.36079771042132214,0.4135326287917329,0.8497465922113823,0.2922651450037038,0.5368593291169766,0.503498606101913,0.05636780428527122
gene7_variant4,0.09731723484792931,0.06940262349975246,0.7770067927901153,0.4683684219836235,0.6805978331348961,0.4261707668917959,0.6984034202466426,0.8765399068727611,0.2727037525173309,0.6048215920220658
gene7_variant5,0.33940497016797244,0.05673333463544128,0.679513702409016,0.8552792501117833,0.03511987321291987,0.5857734962981989,0.9957882325265863,0.8557932274589758,0.05309576477736688,0.11515106707066514
gene7_variant6,0.16067101535332495,0.733206221805537,0.8654353641561209,0.6370706403301316,0.8433189588913936,0.3498747644610045,0.11840449360063454,0.9517233890545953,0.24920122458135052,0.10987227626575602
gene7_variant7,0.04998805833381703,0.5465217994415339,0.13529009262196223,0.49827602447350583,0.28631357458559736,0.9251299209257167,0.338470009324205,0.9839407593515933,0.9981378574575062,0.8974269877194393
gene7_variant8,0.0257581467640019,0.9345440059521793,0.42976141942083224,0.8509494397404311,0.14895444777874445,0.6699593234880012,0.14652343759762476,0.8287865935789667,0.2870977434244337,0.28436552786594416
gene7_variant9,0.8472663724937056,0.8787126911635886,0.6306845252318821,0.9744788203185663,0.14167119136707007,0.212612311308766,0.7637574561888213,0.4091639021416579,0.8375962533428429,0.8037510351421759
gene7_variant10,0.23287893990561148,0.21813169700287904,0.8488409418751414,0.6584134347731672,0.7416274319148566,0.8291645299254558,0.870876705900974,0.16831622316900952,0.6111421927962828,0.42425083259030916
gene7_variant11,0.15260172541049444,0.14105580282863062,0.4442241296272269,0.18729925701138417,0.19918218420894618,0.3760548325432318,0.24416365144236274,0.09185242366149671,0.6459415548575799,0.6459441305349414
gene7_variant12,0.5138752701684504,0.1255687916345568,0.9373228964191705,0.28221132922744907,0.5085386022015776,0.5982797166535417,0.22764952224866397,0.7566330383196708,0.33308296238791424,0.7202257718941975
gene7_variant13,0.9623739009911273,0.34414581737573025,0.48217073264505306,0.39816750517654886,0.6727646845897922,0.22159171934177446,0.286630561454603,0.9556748350143092,0.02928737142892679,0.568568994703585
gene7_variant14,0.08985948918928754,0.4752118307771701,0.5746695428655616,0.03783861506386521,0.20509214348097282,0.8103613390619686,0.27371620310173683,0.32615669401815717,0.3500347107949354,0.4187243299783816
gene7_variant15,0.6311197824588499,0.33274265643632894,0.8879673650394017,0.8565212461858791,0.9625257971920941,0.22778101827318875,0.7817989107890392,0.6662116429233266,0.09711193039809429,0.5416337134157583
gene7_variant16,0.15006204177052518,0.28554885883142134,0.4054468605401834,0.6110890035491601,0.8845685438003992,0.8345121769755123,0.8443805837153706,0.5919956567782593,0.13365383529289188,0.7528794523172465
gene7_variant17,0.008154192389195791,0.29613346257577866,0.71754678497324,0.5880956381278225,0.14351268051344868,0.7923857909165566,0.6609352653493878,0.10374402168806773,0.08508125682694567,0.20244917806982643
gene7_variant18,0.38713336941862775,0.7321850385729869,0.252947491899395,0.6471921215042155,0.017163293894878917,0.231635175456134,0.1364166111043309,0.08354074372775788,0.06800236673077131,0.09889432024096434
gene7_variant19,0.031386824924907075,0.8022555134708884,0.6520491215687636,0.6239320445807488,0.9930505269197971,0.3193315059631714,0.5967521330841415,0.8773564421727181,0.5519957899522234,0.5300459066450975
gene7_variant20,0.5157848100704935,0.15157681155614666,0.9508893262062482,0.5635364918413461,0.6298134855982958,0.37538742476918474,0.5736614416907267,0.9513523025714377,0.12646045309241172,0.4758389680056945
gene7_variant21,0.5560833953717023,0.09651705310897418,0.8473197135949473,0.5498428093231891,0.8564465604275494,0.8420510595604621,0.16105967367195517,0.9218972138564597,0.49550544547577324,0.07384990377053324
gene7_variant22,0.341058041615651,0.6674342506274065,0.08619274506293473,0.37717516320433386,0.0025000891687430027,0.5349369515307554,0.927757795388879,0.5218494351427907,0.19822631458629802,0.6578833418743439
gene7_variant23,0.8261303559384201,0.3754460369116398,0.19788786965765814,0.7649083103580916,0.9017288084279097,0.19024417108431058,0.37211252206820244,0.6753679213724022,0.6049948222506282,0.13784054346500385
gene7_variant24,0.28071166683355353,0.9148480921584095,0.8325032558864023,0.15548433674580187,0.6099325306335787,0.6087939283663389,0.05927892309765859,0.17147309334745942,0.057180875959597866,0.4943259649738283
