Gene_Variant,Annotation1,Annotation2,Annotation3,Annotation4,Annotation5,Annotation6,Annotation7,Annotation8,Annotation9,Annotation10
gene13_variant47,0.6481533709335665,0.9727281883977902,0.7546646492085534,0.004349853387034863,0.6307522387519813,0.00685860462809551,0.9694300427388727,0.6688733630130984,0.04145338627242312,0.7521572734032937
gene13_variant48,0.9479708591892975,0.732199952596025,0.6116209964251215,0.29905114347000905,0.02681653326222111,0.956284264683708,0.4380941806747033,0.13524923899009256,0.7913049553329942,0.7279794553585867
gene13_variant49,0.8458303137281977,0.617527769960206,0.8365404446670192,0.04467571566049566,0.5114829501470795,0.9705786250828643,0.0638215926997675,0.8460618664842058,0.05244405869677726,0.780074657171958
gene13_variant50,0.5675627535946685,0.13444766859678448,0.8383222260506112,0.6306219169120507,0.3144176734553181,0.8928149519043944,0.9206755259587239,0.0698873447397308,0.1915031724309626,0.16674801718033216
gene13_variant51,0.4917827629264755,0.08325498814420973,0.9580945175834166,0.44169631855516867,0.287412431870987,0.6450408222478009,0.5676107179403359,0.3655809488934598,0.5988091448183961,0.9392157244043314
gene13_variant52,0.4497957113517487,0.5676042080864697,0.6614229675227156,0.7380152434472333,0.5873033167114955,0.983604780035443,0.4880269395006023,0.7963520087574476,0.6908745305919551,0.06417043440148129
gene13_variant53,0.5817883641568414,0.6341015259069501,0.9119486256798552,0.38633538504794784,0.33647743643103845,0.7101433620005329,0.07201442103657074,0.06584466023161684,0.06707452260683544,0.016085144855358502
gene13_variant54,0.32633252403841484,0.3457573299138146,0.6487874069964813,0.3394647236772098,0.719255528024509,0.47679866516081737,0.5874910548630983,0.21841406898010862,0.4838593977500272,0.8997358001749625
gene13_variant55,0.2822026352899555,0.5378725562833343,0.3042286142089583,0.7545638977854838,0.711792430333348,0.9032645291176109,0.00764592049452717,0.07642013928058666,0.6262543342118672,0.49860377543011225
gene13_variant56,0.24826121885150365,0.922652628229883,0.11987389559648631,0.7203280263290297,0.05651460888463189,0.9252678203615939,0.7611128786029862,0.9143179151843548,0.22280541264764198,0.22319648493213984
gene14_variant1,0.7763570957453454,0.7915289443992485,0.06085786272356408,0.39966418072584575,0.2905905550140542,0.3465133840735176,0.5883118479992724,0.4254136512769493,0.7389861472057822,0.27872033830803944
gene14_variant2,0.5751675559389927,0.04026881678896255,0.9422099011145171,0.2854914984110596,0.46443576086426464,0.14928084291656984,0.3071985822833101,0.19848841563983322,0.8341896066750301,0.30570375768907154
gene14_variant3,0.5061526580074509,0.6019215496171177,0.4339126844753164,0.2866653413225575,0.09363323014624048,0.07953115044420411,0.730654129209842,0.6601688593411462,0.9224536192399506,0.42028229399093886
gene14_variant4,0.6523355003278366,0.6129700257912724,0.06071952367961542,0.27043348649590915,0.336342428653551,0.5279036411741677,0.6493823230051311,0.4298197244432932,0.7116519426088654,0.562021908677921
gene14_variant5,0.7632950417392353,0.20818533586303334,0.1825948397422108,0.16330575262798963,0.6760112688943865,0.7132046116202327,0.567008468967459,0.19887884822629343,0.4878559057494043,0.41921966614917694
gene14_variant6,0.6279828036013269,0.9767804401085791,0.9931187047792359,0.6874781752794089,0.6084425239734406,0.5829671373760221,0.23293361367974097,0.24312885963370745,0.96156570233152,0.32388812447582827
gene14_variant7,0.46811068523032573,0.48133092961125823,0.2172145503816485,0.9102647373987107,0.3762909156260035,0.7058077304025887,0.08409298040908819,0.6114487953143325,0.9848572133613533,0.69014402051468
gene14_variant8,0.6606826510258907,0.49424040482784837,0.6880568810413455,0.11695518221882006,0.42171310464200173,0.6044202246008012,0.8308100123253943,0.4882335476184213,0.5025139911599681,0.07843815029395917
gene14_variant9,0.5853390890857527,0.5425708407651939,0.9741320826107738,0.9398172683524045,0.43823132346072846,0.2315296147156064,0.6446086982723067,0.9058176921260325,0.5987271675958286,0.9840130662160024
gene14_variant10,0.7152438057378967,0.687925312523192,0.35737076722323635,0.10601314103801651,0.7462421175556776,0.5145610631340445,0.1522875361400754,0.27126619196619717,0.5314853560706582,0.1434767536538336
gene14_variant11,0.7659513733691476,0.20914288301147743,0.9949354828749921,0.9751290664940562,0.2507031967604242,0.7241904960073302,0.4636569647546489,0.3849670846723,0.5686325073072297,0.057253597973221715
gene14_variant12,0.39386231386375203,0.7436039493811712,0.3508375374651319,0.32229977962467493,0.3710406859157511,0.3164049833630307,0.8075363265939881,0.7550535263395176,0.1980270396749283,0.1792527110731098
gene14_variant13,0.10170565173597523,0.18328782937679255,0.03368299945673503,0.9794498025463528,0.6764210743729715,0.013481331479323178,0.41231706787717126,0.9426895971178146,0.8502584836025854,0.7671824600054727
gene14_variant14,0.58039643018832,0.8685616982914267,0.3261461055612831,0.3644509448284299,0.7709539114059437,0.1605152197309767,0.09364434702140478,0.5848562490883087,0.6449079213566247,0.055727708816545096
gene14_variant15,0.36504384557510805,0.25886399434513074,0.6770605934920991,0.3970928145691204,0.33001761695392084,0.2397907297284857,0.0801412269652001,0.27939797602414074,0.8003462163300431,0.2266398437944308
gene14_variant16,0.8825197621687617,0.9709302540526905,0.43286700039045156,0.639483282551702,0.8141260489226456,0.10136543571954826,0.9490619773561707,0.3239647513667472,0.050681822893404505,0.6044271596681837
gene14_variant17,0.2924458376866035,0.8524612653984648,0.29115938135203734,0.8952937383516058,0.8100359500404715,0.6635760906090802,0.43870113586925474,0.9633058270357748,0.08566792120694,0.9849323370967832
gene14_variant18,0.16470227444709018,0.7698384642902691,0.4447687074886495,0.3733308582459076,0.9322360312205982,0.36355927773848296,0.330280545404264,0.37037610366140916,0.2272171603934311,0.023873424279935218
gene14_variant19,0.17041130121475345,0.5938730473064476,0.9619799497931211,0.9009820233433243,0.21036894282982277,0.28907739102085983,0.3049376891021923,0.8139743309473747,0.9014974844835901,0.6132623130194447
gene14_variant20,0.5928927513537889,0.8682208462415407,0.4050193237241072,0.859838622721935,0.052956980498414796,0.4466723709269239,0.47739565762501124,0.38907501518001586,0.5777026271129427,0.45676152293318106
gene14_variant21,0.9028286719819434,0.07862310968581332,0.6506395243481854,0.20073558727794083,0.3921874166723177,0.5297155553806003,0.6507535272044909,0.026048613590726744,0.5304625796762995,0.5826225008542577
gene14_variant22,0.05675403775109378,0.5676726310453984,0.31117065797963495,0.5544553052496026,0.5545268742237275,0.6199497230817396,0.18093868633592847,0.266538164372635,0.023283946270505784,0.21894738883993348
gene14_variant23,0.18220138276817266,0.6545983379022913,0.539441102670318,0.7350399844298688,0.3678842411934026,0.4735605246543474,0.9678580833672822,0.1501692884693746,0.6434393799408658,0.6292515432940763
gene14_variant24,0.9572493457441438,0.15064603993682024,0.9863097560186382,0.7483700775807665,0.928919059854011,0.7064487065749588,0.8967337237943137,0.4476888302946914,0.0017424670148322718,0.32546925039125996
gene14_variant25,0.9141464934552719,0.26996749713991997,0.6455255114069809,0.2563808358628168,0.753540055337141,0.37931086758795973,0.04185880361333538,0.27229412211662307,0.46055729133104084,0.4000740005716694
gene14_variant26,0.6122617351191879,0.8271836629495414,0.55080740802321,0.6634522211968393,0.9083717725094855,0.18691945538457722,0.6466154192220323,0.221578490302775,0.11372041469446326,0.7373613364836324
gene14_variant27,0.2033784492116023,0.7009732647473773,0.5085743433596221,0.3942299329748352,0.4051611362945754,0.8258922905166683,0.5918138570947579,0.6910742748260968,0.8671290051054199,0.5130423697266815
gene14_variant28,0.47449710988263116,0.00771998441867916,0.19131497224715854,0.2290971307406895,0.3913121806632871,0.907006514810599,0.6130887043503994,0.2349961233346186,0.570590215262479,0.6525149241730819
gene14_variant29,0.8683686051165591,0.7624123174361098,0.4835914138347478,0.38593332272451175,0.39956180457147294,0.5361447006529361,0.4966616757603949,0.6750510043716016,0.3971807705786673,0.05149403082856008
gene14_variant30,0.8175564728229189,0.46959734966110434,0.2019333651856925,0.6946758077141006,0.1056491123955835,0.7768094319845475,0.7061104326401381,0.47720545822070026,0.31673511763644346,0.3827683134079771
gene14_variant31,0.6970261063944412,0.20533818306829932,0.774044923560571,0.7921335156021435,0.3022031636194882,0.9715814907932216,0.46070026013146104,0.22621304744365034,0.9807942446643608,0.7132657248212244
gene14_variant32,0.35629573927355696,0.07190174957593387,0.8074845558285688,0.04156938340041405,0.544997685929524,0.16553218591395347,0.20232717027924907,0.7977639627590565,0.746384306145728,0.09930238632253852
gene14_variant33,0.6185803035325615,0.23038281220638712,0.7812168990643639,0.7388941321900879,0.20420410632130925,0.5644991669948323,0.829313703605722,0.7856409734888105,0.6037317228609091,0.8785556063317796
gene14_variant34,0.20294307185240512,0.9572535436059996,0.07728907896333237,0.3417827125313867,0.7992385491458314,0.40627633520428874,0.2614220334313032,0.43712822605682145,0.6430581710654376,0.628286775311548
gene14_variant35,0.5923936297571938,0.805520747194596,0.07439224054283455,0.39297680589771744,0.7945350034879028,0.7833462121712577,0.26305783038806474,0.09925248882117532,0.1460185345373236,0.7104939419590139
gene14_variant36,0.2983701450806865,0.3204899854487272,0.24638307131960224,0.9223348585546763,0.005536097335372081,0.6173604618701894,0.7306700973732293,0.5335052505847792,0.3465120579049642,0.08661783309647819
gene14_variant37,0.6072906163966666,0.7415815034845397,0.1512160627562391,0.5537019560390936,0.4551003419135099,0.4593707962707554,0.6358193766049633,0.07576118333933901,0.5026212028410703,0.04518998433754373
gene14_variant38,0.9944013421381747,0.9412792143134094,0.6683996879848855,0.046256149760649845,0.6737344470299577,0.8471680943339126,0.34745262122932685,0.09682759833690024,0.779336769350127,0.8989030104833764
gene14_variant39,0.504700439915699,0.8307630113724093,0.5336991832546876,0.0069816303686559555,0.24006927810604295,0.9488603832678819,0.8178818212094546,0.1640321156883362,0.6800399013741059,0.3073295317726352
gene14_variant40,0.22285029045949079,0.6217275395178979,0.5499980640207882,0.14280835393753277,0.007714833695901868,0.4676749178996985,0.47930300616809984,0.43304267323675794,0.9218697495492694,0.6639690626263314
gene14_variant41,0.41892457575860664,0.7541073839520026,0.31627015561970606,0.4451758886070645,0.33888155437855494,0.5865904822420568,0.34821435401674394,0.19137031115318304,0.5773717927037566,0.8782251556374374
gene14_variant42,0.19812850942523985,0.23175143661977327,0.8939996671308653,0.2810009383376252,0.4000213803060637,0.5730242388116674,0.07686225474901032,0.11604056646696781,0.16865204155767044,0.4479490418527394
gene14_variant43,0.028066096729970624,0.6408272615920343,0.24091162667656096,0.5150713832933268,0.8772825878580113,0.3170683603302863,0.10494462017387285,0.7385437969383719,0.08281946880232915,0.1848070672369122
gene14_variant44,0.40788089711368836,0.3046472633727685,0.35525090972622153,0.7832008328378892,0.03150630788522546,0.8314546877901738,0.5448460201300197,0.8188602856982256,0.5969878163473357,0.7164477461522633
gene14_variant45,0.524085799823549,0.6983767144750133,0.31351092461945396,0.4519107158447173,0.2541273676847099,0.48643339043725564,0.5860432133017437,0.9301216674740223,0.8243376313099618,0.7109957213767502
gene14_variant46,0.9981022738217493,0.08088004133120907,0.8489074632577219,0.5352899513911511,0.43668458978030644,0.4529596952153251,0.6868182939995089,0.8764545078740789,0.7567846951878076,0.9075640043585351
gene14_variant47,0.1591571450472229,0.07018481748750593,0.4348255604108675,0.06109151680519076,0.028207553586825473,0.034300093384747044,0.05572676853943537,0.13686853854238512,0.22391394676910958,0.6766203460512535
gene14_variant48,0.8708928585581965,0.12591294453820956,0.9309964395289198,0.45924829469622264,0.6568518150449751,0.430211604770672,0.5791116365528255,0.9911721602294857,0.3605827017978759,0.4598423492640067
gene14_variant49,0.5873927076148615,0.06958185070918854,0.8712333699396805,0.26396036999594286,0.48113247433302375,0.01646329682826586,0.44465783854424723,0.3399597131257158,0.1858414376665266,0.5325175011506993
gene14_variant50,0.5860523050045913,0.540129687118316,0.05770089718366267,0.5787952556030461,0.17684993751731126,0.055896492593456304,0.4674714853801244,0.3591398624853278,0.681674062134832,0.6361615431041491
gene14_variant51,0.18906734339965314,0.17373515722489052,0.2657122700371999,0.42133303685232626,0.7990486552002745,0.17272897037806378,0.9550314175342782,0.21868652159596014,0.2280778526888958,0.3830212492399476
gene14_variant52,0.3816205123026081,0.23821409946920502,0.9822686935918705,0.12465800972555807,0.23107939979951597,0.055620606438213316,0.31377238273158703,0.4249546426674924,0.9805219714113853,0.9022441801618316
gene14_variant53,0.5902951221785155,0.5839591912825249,0.9978543979964376,0.7805243068867148,0.24022936021697128,0.2949991033297822,0.651285091571323,0.8084504332657566,0.1882781669927689,0.7774020715812603
gene14_variant54,0.7685068795799522,0.8207887244304034,0.7933800150360525,0.3016196902256686,0.5309229902054818,0.4522129221708461,0.6256588435507734,0.590398304030508,0.26860782824493346,0.44758743108237986
gene14_variant55,0.9091378173157212,0.362157123393263,0.8513730419876749,0.14050660290623584,0.7787111874377413,0.15710815701007808,0.6434938994649796,0.9182593271066302,0.5226533129560801,0.40097394293042155
gene14_variant56,0.6721411248925775,0.4405929271605914,0.04249282274413557,0.19925299062681467,0.9547404664094942,0.9443699054805291,0.7929315419681998,0.12083128856168024,0.03459563774592034,0.753388218929293
gene14_variant57,0.375019047691328,0.7852564169084765,0.23583932469703406,0.692940835179593,0.7595294002115699,0.22006760119619861,0.8361856223413441,0.6828725880788674,0.2836044692442454,0.5446981034562164
gene14_variant58,0.11797961408112512,0.2493863796511776,0.23345335253703015,0.1491664434159864,0.65340185027787,0.7579487420139073,0.7201482000774339,0.5342846635869913,0.6236403885163622,0.6401366270182014
gene14_variant59,0.36330231656101586,0.5832989252283767,0.949414116064564,0.6248680594411649,0.15716902674534494,0.6076708108860156,0.8810070867475087,0.21393649623403277,0.49209071657057046,0.2600926577922583
gene14_variant60,0.5565039315310992,0.9965708185525577,0.7342180583470136,0.7227256903808581,0.5158708267070673,0.7100308842232892,0.4228489907936994,0.33225327215260314,0.8642418065056282,0.3254516203980864
gene14_variant61,0.4114068559279668,0.4595024268441774,0.228750432359344,0.447242483407548,0.36750594020769933,0.652253259416971,0.37398854130075165,0.4037694157831384,0.09621587424467815,0.3359813450032685
gene14_variant62,0.3345167813236959,0.5217949386420414,0.5446741653321268,0.8593372713324002,0.860655562615674,0.03347113783942868,0.37211343058440705,0.881789845706557,0.036163447172596896,0.7379936767962886
gene14_variant63,0.40233744648658165,0.36380077584776516,0.35214629014979193,0.8259070047397552,0.9374147193854421,0.49656440921578837,0.11681155658560005,0.5393733665091553,0.3878064482773479,0.014033231187982942
gene14_variant64,0.37248946783669334,0.46240143940805,0.7450694428019384,0.9460673381702137,0.14304675472182837,0.82253034539184,0.6773180920244116,0.628504309161549,0.6198191880756587,0.9002391215229856
gene14_variant65,0.9501781316585569,0.9896044646679354,0.8881342452578213,0.7484186944725252,0.47160194557718715,0.2866091139449346,0.13774383789060018,0.804633202896609,0.19256930088378899,0.8754921816585308
gene14_variant66,0.9934363524442046,0.4753428363336458,0.0936661186269303,0.8377540837894633,0.8296521670072159,0.7161078013555813,0.11245895529355909,0.9568400179184167,0.9590919152667183,0.42239569793334664
gene14_variant67,0.6448514381424912,0.42386920732835975,0.694160548069203,0.008951217557674584,0.06671254346503686,0.5095483050679049,0.7595719608671466,0.0740333288227154,0.13993975846879325,0.16093932226903396
gene14_variant68,0.5574247456671608,0.20842260754980957,0.24169664011355918,0.5741802030486798,0.2741822648564437,0.8624540666928399,0.9101966036006227,0.2495792245139583,0.26791117744056747,0.8988730440151367
gene14_variant69,0.7362537864055783,0.23123723308909028,0.6007507364733594,0.08347699466667924,0.30307175407734355,0.8222873699150168,0.7185745326501116,0.34209778620101805,0.754519484004467,0.8151096160153389
gene14_variant70,0.9176592024230869,0.5075151634482656,0.8542765506336712,0.6384041525815266,0.8556726613188463,0.9030953750241159,0.5403791377360192,0.41477961553287057,0.5577226387440005,0.10835441403234092
gene14_variant71,0.5534710841121643,0.060637472634504586,0.671575377588343,0.9566767789144843,0.3947132390214152,0.6053302955312876,0.24605626726674323,0.2774136266030891,0.08422769392145979,0.19598124121449456
gene14_variant72,0.2534332757944153,0.1282372959818182,0.07038040799004519,0.6058677749626541,0.7102373172978511,0.8882758166333791,0.3489890598836006,0.14495990368368794,0.9370407329444531,0.4615056256302932
gene14_variant73,0.25602564579375464,0.6163937222762611,0.5846251753812779,0.20180869395565926,0.009038676192001271,0.22451850721939604,0.023191231612283203,0.4059818690824911,0.1301696409228753,0.22136260980835765
gene14_variant74,0.7172221236063238,0.42980449438048307,0.2717010491300391,0.5315850414672227,0.12295485792715144,0.15037266876791233,0.7520156289737253,0.02469687539763743,0.6708527306882652,0.889794479664133
gene14_variant75,0.3609433178493303,0.5984510266329734,0.4282473077357255,0.1557219709774269,0.6874927138107613,0.7375396663065166,0.062458135570836903,0.23568435529404985,0.16312188702765618,0.9137501699587813
gene14_variant76,0.6005777756231859,0.811816773143717,0.6227402947671815,0.9166625500642871,0.10926639262002791,0.02326078996664871,0.3446861747929142,0.05676603238936262,0.26332383332064024,0.5132357385381024
gene14_variant77,0.28499073435842115,0.14060684369392729,0.09564882296810318,0.1775428138913323,0.7235707377124987,0.23697427308538488,0.64952568523851,0.5584681375063386,0.21188239824724464,0.9595960176074781
gene14_variant78,0.2954145002531584,0.8412797499259844,0.04939126932122806,0.14894592963196684,0.8492689565824396,0.4651637986532233,0.7547269497026237,0.5531016956767161,0.18742321617167457,0.5889337309488812
gene14_variant79,0.8744901906740721,0.35690541735774794,0.9123650676529594,0.4473010968747537,0.10306891841656973,0.769537030811818,0.9955244800462728,0.5408019841546259,0.8085293083745165,0.14832836381753933
gene14_variant80,0.3527671241745385,0.5173577592580467,0.20552411316280206,0.8460765321024212,0.4105311099979386,0.7344692328299284,0.7745054261235117,0.6108439749602514,0.32485740785985384,0.06667382687497203
gene14_variant81,0.730304804991471,0.49220784594733014,0.7913378294193498,0.9963334399273812,0.9353017520294999,0.3651252053946302,0.7734848206464592,0.8558916475054833,0.09884270737741019,0.6687601136803643
gene14_variant82,0.6501371925630892,0.895934931802785,0.8509092232175935,0.342436796251255,0.9682668336622078,0.8673747070159136,0.09620637613490357,0.19499975961751947,0.16372245099305738,0.3525803301637819
gene14_variant83,0.6368917408115392,0.6602598060582515,0.32307351224538816,0.3599992982355916,0.8515513274391454,0.5116599067672566,0.26923791888862714,0.47074030380418996,0.015776574941558374,0.8268082231528444
gene14_variant84,0.16850157120661036,0.8164463580698946,0.2722604214509482,0.3848338099823855,0.22188644752608133,0.4883105270726035,0.6689302830407701,0.2820618581001122,0.15925036362484557,0.09341083959757712
gene14_variant85,0.04882058939120937,0.6233028266507824,0.42989979274453827,0.1643476310326778,0.7089936162168979,0.16234847217939374,0.2677645828277243,0.2877222636097857,0.9193074279318129,0.9650080482641367
gene14_variant86,0.8982347515236898,0.3078233622452553,0.5789834854162944,0.9935487064688472,0.32116050996596535,0.18780834916613054,0.8656554135610713,0.8585534219232648,0.4238097442992905,0.564374218006045
gene14_variant87,0.6413309891977853,0.8363589221449514,0.7186121595161662,0.5196513859371561,0.7735830790983339,0.4745762727026124,0.4421686695043484,0.129675561901475,0.08917481329837573,0.10743964597658628
gene14_variant88,0.8601473674645085,0.23633476748384719,0.009532523905494528,0.6997654432759745,0.6308969028803739,0.5226349769641376,0.10311707837535589,0.35464764492310674,0.480517884090398,0.5288396143895342
gene14_variant89,0.6875770824196792,0.0923271308977317,0.9939455443467115,0.783481769586847,0.8224531920253438,0.6998018708712469,0.056488472852307514,0.8794033030287655,0.10030084524120975,0.8057406352192441
gene14_variant90,0.824151100138468,0.7475996939721936,0.5286356010896546,0.4394760405670419,0.731687535149502,0.36170682571276214,0.7442695316196534,0.6837382102173218,0.986239724613553,0.7982287653099747
gene14_variant91,0.5846948453251365,0.1139759295549303,0.4385107402254489,0.9505985670572142,0.864857237846704,0.6364572165047652,0.46308238969412985,0.9519507030862325,0.7084978942036794,0.0007237775612773945
gene14_variant92,0.9759333382054307,0.11036917701456117,0.3149549381017025,0.4223855120096246,0.7520518141815078,0.9943203484277983,0.5140959174750013,0.21615192929660043,0.3961529560726621,0.7551874416101414
gene14_variant93,0.0012217134192350487,0.592565821836829,0.4678026517202246,0.6399967674686281,0.31399835327450687,0.8920036655329923,0.8369658122954882,0.8465044737476837,0.2730500259506192,0.9838717542660621
gene14_variant94,0.8269435834611344,0.8876764309710551,0.013079707642084104,0.06985274883922421,0.19730532700979297,0.3534228133038414,0.006402408644704538,0.9130826324897706,0.87091449544397,0.3003468458279809
gene14_variant95,0.14082101717890794,0.9453554184749421,0.6324712890694633,0.5080296246021623,0.7589295481791504,0.1414025187196064,0.9504976166696744,0.021816386432307988,0.6981767925500257,0.6333815458058845
gene14_variant96,0.5335841837697098,0.020864184477830672,0.5538086903913547,0.8885403959370598,0.2959684367852502,0.8275557682305938,0.35272567710904634,0.9437478715071732,0.7263210507225333,0.7120703910581015
gene14_variant97,0.9298758546932929,0.1977029378820182,0.7589753712465657,0.32819653794972514,0.7791067654422074,0.6702207628024599,0.0591989720670254,0.29594672163126523,0.5762839811892796,0.3299928230721496
gene14_variant98,0.11492286663099027,0.3967802936216942,0.9247909455455464,0.791412752610028,0.46107326783398983,0.19598340292192762,0.7085393656044184,0.6238569554023,0.4270185624363261,0.3897326094555842
gene15_variant1,0.04810877636137367,0.2584774714549446,0.6761885518876645,0.7840311100956171,0.7439378270401923,0.110756636976718,0.5027481127335289,0.5323986148707779,0.4836762956816306,0.6148095930873912
gene15_variant2,0.8169266852884426,0.23594849779612537,0.7888124174887947,0.4860602616026799,0.6318970916753549,0.15249439530875386,0.0003695451220808721,0.8134751721997469,0.6494443485247124,0.3443252446719056
gene15_variant3,0.9216936874601533,0.12454667822611265,0.034455844453504025,0.6394170383251033,0.9296644282691289,0.4587462457416952,0.22003055196110566,0.916061051636578,0.007385979514148988,9.297492211668423e-05
gene15_variant4,0.745266769274601,0.6607543299380536,0.35141512830360655,0.4113523900586088,0.31566677421817513,0.02980171674466836,0.36262810591699,0.6476060952277486,0.8147314528436982,0.49730277580996873
gene15_variant5,0.5838336312519216,0.8780594542924877,0.471856231002415,0.6378984053365331,0.9444369592644909,0.22656321673422541,0.23242959967270127,0.2211082230227548,0.7069403433594434,0.0274209420222854
gene15_variant6,0.5354788090285415,0.19690298171646792,0.03548663234730964,0.12780186945391736,0.6018068411313154,0.1752241851100088,0.5996382377217373,0.5609614128935367,0.36401405269058995,0.19374034419888708
gene15_variant7,0.44565465986689856,0.19550396734233155,0.07289087279698214,0.6575172306547252,0.1343909688473116,0.3122622357311877,0.9696565076234362,0.0537091615452816,0.8287324436566682,0.8767847843396224
gene15_variant8,0.40630895738030737,0.3849289218514792,0.6576111767244546,0.4463242046487943,0.33595659847285353,0.2907637699962933,0.1117023520846937,0.8845434639889057,0.6819164756459418,0.703066577257135
gene15_variant9,0.25697104077392796,0.3313675906129063,0.5967316056363369,0.7819939298633258,0.3664224603517071,0.15644436261532002,0.9946752383019181,0.25072621868765754,0.5369058293052106,0.3233654442503012
gene15_variant10,0.7105878405022472,0.881058391229943,0.40173586147008666,0.9129879728146864,0.8838343937925575,0.21380481944123975,0.41174569221357216,0.9704239047757116,0.5144416047920879,0.03392994579995767
gene15_variant11,0.821643800498669,0.17983366819440882,0.519909814766092,0.4805729778417078,0.320780412934617,0.5376371667599426,0.5620215551761532,0.9157248991239058,0.7923641017755045,0.5936389328304681
gene15_variant12,0.919261869084975,0.05591381771630155,0.6507795389598973,0.0431989766714469,0.6909596869685417,0.9238165007665183,0.5853405603099476,0.8957351715993866,0.3248880907874321,0.0743157018139936
gene15_variant13,0.566435763391368,0.39609531281449417,0.7709545206088082,0.41318827102317923,0.7116452919890023,0.7351251102369338,0.5191088742288934,0.24778392246463177,0.9256575986840242,0.4271136645693334
gene15_variant14,0.3954879645821898,0.07068010950434611,0.050048017212633855,0.5245140543640938,0.8765122623016053,0.7846462437068882,0.2811309749335349,0.6607652003399896,0.5150770195493642,0.6877243572078652
gene15_variant15,0.620507015302328,0.5694874802022124,0.3442863746744018,0.4095340202258022,0.03917455783123158,0.6811093067818021,0.045905765586745306,0.5109093424517541,0.6137148387000094,0.5092512728991273
gene15_variant16,0.3317762976610612,0.5592135510271742,0.3085259127326311,0.7459329183837538,0.2392364357330824,0.7169153046805915,0.42242472018159205,0.40926190683602903,0.2343271564182906,0.8054535058655414
gene15_variant17,0.6403586293670949,0.7452458198086901,0.44501507580177113,0.2464632282272189,0.6003057787386168,0.2553464247417597,0.6444649272621276,0.5438520624103838,0.8520779726730338,0.30750198524677075
gene15_variant18,0.26334867970842823,0.5308826640200166,0.27608067332972397,0.03808612790605315,0.5629044014934736,0.4026035576517005,0.21599128727492267,0.1371227856106645,0.4513957816098656,0.9830905450100644
gene15_variant19,0.5232866425838285,0.23086818174295443,0.780764918997463,0.36668190691909996,0.8749749076989489,0.10565134876253846,0.20702586475168316,0.3046342576168588,0.49294801166631064,0.863384612078045
gene15_variant20,0.5840791930422102,0.6666118077892096,0.034047524548831976,0.06224556040585483,0.5950986828294212,0.10688524444726966,0.293293111258918,0.3839827874382714,0.2845400057310702,0.30479596652181884
gene15_variant21,0.9031775945307814,0.4985812430284928,0.8705634524678415,0.6323421256023394,0.07965388096375658,0.5838712785052115,0.618630462737699,0.40745058448070626,0.04042220124710427,0.636993000378044
gene15_variant22,0.5433334375416368,0.7942160497750478,0.6780797971543501,0.08154128700546648,0.9111567417780939,0.2974953808172327,0.6485709626741814,0.8122704851159759,0.6377549162850541,0.17912498347342976
gene15_variant23,0.01517693369763995,0.5554328714478719,0.7970127619987815,0.6917706481775394,0.24567103851654037,0.2886149446102424,0.280482140270082,0.18335275002755236,0.4316884052519354,0.7977874710099909
gene15_variant24,0.4896961325761119,0.3483037895112918,0.9261394444173406,0.33655818378385804,0.5658295158265293,0.7138879110209451,0.4519627353707396,0.6941805754432259,0.35618380668136107,0.5303425686842771
gene15_variant25,0.26678465439909504,0.3190374148920391,0.6148715630926119,0.9813648291868899,0.6829189779938538,0.88048579155248,0.1971535314704571,0.7083750006622767,0.9333393497041418,0.6767502542363631
gene15_variant26,0.07385433420130105,0.7805006393404357,0.07889432343566016,0.5971595991715976,0.5258230748715569,0.9820542527951142,0.5850364951409376,0.1670615993426613,0.3673227105436391,0.8591292501802537
gene15_variant27,0.005336002195084455,0.2086843174759182,0.872999961717124,0.18649992135851967,0.08127942754220951,0.30930772866116174,0.9504035616707438,0.5095386940416118,0.8482092054022077,0.4723044888447061
gene15_variant28,0.42435431835091575,0.05132119706696836,0.5643649806609446,0.30449809739734535,0.052817937776572954,0.06614749017357002,0.8399022632791545,0.12123005853815161,0.6600116417409257,0.6091003046911125
gene15_variant29,0.22159115528389772,0.9278006124034008,0.38557231273890835,0.009211329747707553,0.5759788530473351,0.1718573458633854,0.6428670523810344,0.9485474459159496,0.7404450987346515,0.41570772070727113
gene15_variant30,0.072490329177469,0.8036028373589001,0.726542827826388,0.0827204547744459,0.3837961458862418,0.4627592552881814,0.970223219287905,0.6315878707213344,0.15419410658117194,0.6926013889886766
gene15_variant31,0.12401305427702114,0.7922737234021934,0.9538131789334973,0.7542471091654561,0.04570294830661714,0.6206030027628977,0.9454562485153227,0.23548780659804203,0.02692479997934638,0.22105681812605027
gene16_variant1,0.9566290021476976,0.7367348949296776,0.6473326109537818,0.5455766245635477,0.6576293463352607,0.30226130544341057,0.5331798300811774,0.12907086399318446,0.3633884027679761,0.8451664291052096
gene16_variant2,0.6166169277279767,0.0607651149462618,0.4857381016748049,0.6220696251305294,0.24495542449539154,0.9747234429386037,0.8944864282176198,0.5725158411008763,0.021211669914298237,0.9796773129186872
gene16_variant3,0.6300966611069456,0.2876859840114908,0.40931435235406866,0.03217996165959147,0.8625127321089032,0.49229465288350727,0.05083297282607535,0.38143127331105764,0.48001919405351723,0.05027866391648905
gene16_variant4,0.12077271396624356,0.2202017757521102,0.14380020220976475,0.34162576441087533,0.5584923341715133,0.8736893320775612,0.8348293036263916,0.7469212327832214,0.8956494233264902,0.7866507897798115
